label,message
0,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day."
1,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app
0,Ha... U jus ate honey ar? So sweet...
1,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
0,"What will we do in the shower, baby?"
0,Lol enjoy role playing much?
0,Have you been practising your curtsey?
0,Your gonna have to pick up a $1 burger for yourself on your way home. I can't even move. Pain is killing me.
0,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
1,"URGENT! Your mobile No *********** WON a Â£2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
0,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
0,You know my old Dom I told you about yesterday ? His name is Roger? He got in touch with me last night and wants me to meet him today at 2 pm
0,Do I? I thought I put it back in the box
1,87077: Kick off a new season with 2wks FREE goals & news to ur mobile! Txt ur club name to 87077 eg VILLA to 87077
0,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
0,Pls speak with me. I wont ask anything other then you friendship.
0,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
0,Let me know if you need anything else. Salad or desert or something... How many beers shall i get?
0,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap
0,In the end she might still vomit but its okay. Not everything will come out.
1,"For ur chance to win a Â£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
0,I know you mood off today
0,Depends on where u going lor.
0,Really do hope the work doesnt get stressful. Have a gr8 day.
0,"alright, I'll make sure the car is back tonight"
0,"Almost there, see u in a sec"
0,I dont know ask to my brother. Nothing problem some thing that. Just i told .
0,Did you show him and wot did he say or could u not c him 4 dust?
0,Oh god..taken the teeth?is it paining
1,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
0,U attend ur driving lesson how many times a wk n which day?
0,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt..."
0,"Haha figures, well I found the piece and priscilla's bowl"
0,Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?
0,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
0,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
0,And stop being an old man. You get to build snowman snow angels and snowball fights.
0,"Sorry, got a late start, we're on the way"
0,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
1,Someone has conacted our dating service and entered your phone because they fancy you!To find out who it is call from landline 09111030116. PoBox12n146tf15
0,"Come around  &lt;DECIMAL&gt; pm vikky..i'm otside nw, il come by tht time"
0,Eh u send wrongly lar...
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,Pls accept me for one day. Or am begging you change the number.
1,"complimentary 4 STAR Ibiza Holiday or Â£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
0,Haiyoh... Maybe your hamster was jealous of million
0,Okay but i thought you were the expert
0,"Looks like you found something to do other than smoke, great job!"
0,Don know..he is watching film in computer..
0,Friends that u can stay on fb chat with
0,Yes ammae....life takes lot of turns you can only sit and try to hold the steering...
0,"Sorry, I'll call later"
0,A pure hearted person can have a wonderful smile that makes even his/her enemies to feel guilty for being an enemy.. So catch the world with your smile..:) GOODMORNING &amp; HAVE A SMILEY SUNDAY..:)
0,Shhhhh nobody is supposed to know!
0,I know that my friend already told that.
0,The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
0,Excellent! Are you ready to moan and scream in ecstasy?
1,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
0,I just saw ron burgundy captaining a party boat so yeah
0,Oh god. I'm gonna Google nearby cliffs now.
0,"Hello.How u doing?What u been up 2?When will u b moving out of the flat, cos I will need to arrange to pick up the lamp, etc. Take care. Hello caroline!"
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..
0,Wewa is 130. Iriver 255. All 128 mb.
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
0,Baaaaaaaabe! Wake up ! I miss you ! I crave you! I need you!
0,Quite lor. But dun tell him wait he get complacent...
0,Well that must be a pain to catch
0,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
0,Carlos says he'll be at mu in  &lt;#&gt;  minutes
0,She told to hr that he want posting in chennai:)because i'm working here:)
0,"Hmm ok, i'll stay for like an hour cos my eye is really sore!"
0,Well I might not come then...
0,Okey dokey swashbuckling stuff what oh.
0,And of course you should make a stink!
0,What i told before i tell. Stupid hear after i wont tell anything to you. You dad called to my brother and spoken. Not with me.
0,No probs hon! How u doinat the mo?
0,"Im sorry bout last nite it wasnÂt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
0,What class of  &lt;#&gt;  reunion?
1,Money i have won wining number 946 wot do i do next
0,O. Guess they both got screwd
0,Huh so slow i tot u reach long ago liao... U 2 more days only i 4 more leh...
0,"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?"
0,"K, fyi I'm back in my parents' place in south tampa so I might need to do the deal somewhere else"
1,URGENT! Your Mobile number has been awarded with a Â£2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
0,Hey tmr meet at bugis 930 ?
0,Don know:)this week i'm going to tirunelvai da.
0,Ok which your another number
0,Wat happened to the cruise thing
0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
0,Yeah. I got a list with only u and Joanna if I'm feeling really anti social
0,Better. Made up for Friday and stuffed myself like a pig yesterday. Now I feel bleh. But at least its not writhing pain kind of bleh.
0,Re your call; You didn't see my facebook huh?
0,No one interested. May be some business plan.
0,Jason says it's cool if we pick some up from his place in like an hour
0,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
0,Our Prashanthettan's mother passed away last night. pray for her and family.
0,You still at the game?
0,Can u get pic msgs to your phone?
0,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer."
0,No problem with the renewal. I.ll do it right away but i dont know his details.
0,"Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
0,Is there coming friday is leave for pongal?do you get any news from your work place.
0,Huh y lei...
0,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
0,Why you Dint come with us.
1,"URGENT. Important information for 02 user. Today is your lucky day! 2 find out why , log onto http://www.urawinner.com there is a fantastic surprise awaiting you !"
0,How are you. Its been ages. How's abj
0,Am not interested to do like that.
0,I keep ten rs in my shelf:) buy two egg.
1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
0,5 nights...We nt staying at port step liao...Too ex
1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
0,"4 tacos + 1 rajas burrito, right?"
0,Ok no prob
0,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit"
0,Ya very nice. . .be ready on thursday
1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a Â£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
0,Hi' Test on  &lt;#&gt; rd ....
0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
0,I'll talk to the others and probably just come early tomorrow then
0,Mm that time you dont like fun
0,Long time. You remember me today.
0,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough â¦"
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code: 49557 Expires 26/11/04
0,Yep get with the program. You're slacking.
0,I am not having her number sir
0,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
0,Poor girl can't go one day lmao
0,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
1,tells u 2 call 09066358152 to claim Â£5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
0,Yay! You better not have told that to 5 other girls either.
0,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
0,I like to talk pa but am not able to. I dont know y.
1,CLAIRE here am havin borin time & am now alone U wanna cum over 2nite? Chat now 09099725823 hope 2 C U Luv CLAIRE xx CallsÂ£1/minmoremobsEMSPOBox45PO139WA
0,Aiyah ok wat as long as got improve can already wat...
0,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
0,"Text me when you get off, don't call, my phones having problems"
0,Ok... Thanx... Gd nite 2 Ã¼ too...
0,Beauty sleep can help ur pimples too.
0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?
0,Ok.
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
0,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
0,K. Did you call me just now ah? 
0,Pls go there today  &lt;#&gt; . I dont want any excuses
0,They have a thread on the wishlist section of the forums where ppl post nitro requests. Start from the last page and collect from the bottom up.
1,"YOU VE WON! Your 4* Costa Del Sol Holiday or Â£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, CostÂ£1.50/pm, Max10mins"
0,Eat jap done oso aft ur lect wat... Ã got lect at 12 rite... 
0,Siva is in hostel aha:-.
0,U coming 2 pick me?
0,Wot about on wed nite I am 3 then but only til 9!
0,But i juz remembered i gotta bathe my dog today..
0,Where can download clear movies. Dvd copies.
